food,city,gu,dong,road,address,lat,lng
치킨,서울특별시,영등포구,신길동,영등포로,서울특별시 영등포구 영등포로 (신길동),37.5199052244681,126.905217956367
치킨,서울특별시,영등포구,신길동,영등포로,서울특별시 영등포구 영등포로 (신길동),37.5199052244681,126.905217956367
치킨,서울특별시,영등포구,신길동,영등포로,서울특별시 영등포구 영등포로 (신길동),37.5199052244681,126.905217956367
치킨,서울특별시,영등포구,신길동,영등포로,서울특별시 영등포구 영등포로 (신길동),37.5199052244681,126.905217956367
중식,서울특별시,구로구,구로동,구로중앙로28길,서울특별시 구로구 구로중앙로28길 (구로동),37.4998332277314,126.888157232817
중식,서울특별시,구로구,구로동,구로중앙로28길,서울특별시 구로구 구로중앙로28길 (구로동),37.4998332277314,126.888157232817
중식,서울특별시,구로구,구로동,구로중앙로28길,서울특별시 구로구 구로중앙로28길 (구로동),37.4998332277314,126.888157232817
중식,서울특별시,구로구,구로동,구로중앙로28길,서울특별시 구로구 구로중앙로28길 (구로동),37.4998332277314,126.888157232817
중식,서울특별시,구로구,구로동,구로중앙로28길,서울특별시 구로구 구로중앙로28길 (구로동),37.4998332277314,126.888157232817
중식,서울특별시,구로구,구로동,구로중앙로28길,서울특별시 구로구 구로중앙로28길 (구로동),37.4998332277314,126.888157232817
카페/디저트,서울특별시,영등포구,신길동,신길로39길,서울특별시 영등포구 신길로39길 (신길동),37.5069832072901,126.908763246127
카페/디저트,서울특별시,영등포구,신길동,신길로39길,서울특별시 영등포구 신길로39길 (신길동),37.5069832072901,126.908763246127
치킨,서울특별시,영등포구,영등포동,영신로9길,서울특별시 영등포구 영신로9길 (영등포동),37.512051579337,126.906285333051
치킨,서울특별시,영등포구,영등포동,영신로9길,서울특별시 영등포구 영신로9길 (영등포동),37.512051579337,126.906285333051
한식,서울특별시,영등포구,신길동,여의대방로29길,서울특별시 영등포구 여의대방로29길 (신길동),37.4995918054529,126.919411537446
한식,서울특별시,영등포구,신길동,여의대방로29길,서울특별시 영등포구 여의대방로29길 (신길동),37.4995918054529,126.919411537446
치킨,서울특별시,영등포구,대림동,디지털로,서울특별시 영등포구 디지털로 (대림동),37.4921709427061,126.902997790458
치킨,서울특별시,영등포구,대림동,디지털로,서울특별시 영등포구 디지털로 (대림동),37.4921709427061,126.902997790458
치킨,서울특별시,영등포구,대림동,디지털로,서울특별시 영등포구 디지털로 (대림동),37.4921709427061,126.902997790458
야식,서울특별시,영등포구,신길동,도신로,서울특별시 영등포구 도신로 (신길동),37.5088228444934,126.906189160481
분식,서울특별시,구로구,구로동,경인로,서울특별시 구로구 경인로 (구로동),37.4970680103663,126.85907314802
한식,서울특별시,영등포구,대림동,대림로,서울특별시 영등포구 대림로 (대림동),37.4955887543126,126.899574533957
아시안/양식,서울특별시,영등포구,신길동,신길로38길,서울특별시 영등포구 신길로38길 (신길동),37.505752390288,126.912759600834
족발/보쌈,서울특별시,영등포구,대림동,대림로,서울특별시 영등포구 대림로 (대림동),37.4955887543126,126.899574533957
분식,서울특별시,구로구,구로동,가마산로,서울특별시 구로구 가마산로 (구로동),37.4917909274297,126.882034788346
패스트푸드,서울특별시,영등포구,영등포동,영신로19길,서울특별시 영등포구 영신로19길 (영등포동),37.5140879862739,126.906346128854
치킨,서울특별시,영등포구,신길동,도신로54길,서울특별시 영등포구 도신로54길 (신길동),37.5103374411344,126.9150095821
패스트푸드,서울특별시,영등포구,신길동,영등포로,서울특별시 영등포구 영등포로 (신길동),37.5199052244681,126.905217956367
카페/디저트,서울특별시,영등포구,대림동,대림로,서울특별시 영등포구 대림로 (대림동),37.4955887543126,126.899574533957
치킨,서울특별시,동작구,대방동,상도로,서울특별시 동작구 상도로 (대방동),37.5052390339118,126.942164077836
치킨,서울특별시,영등포구,대림동,대림로46길,서울특별시 영등포구 대림로46길 (대림동),37.5030231540816,126.896982072583
치킨,서울특별시,영등포구,대림동,대림로46길,서울특별시 영등포구 대림로46길 (대림동),37.5030231540816,126.896982072583
피자,서울특별시,영등포구,신길동,대방천로,서울특별시 영등포구 대방천로 (신길동),37.4999252156459,126.904251535204
카페/디저트,서울특별시,영등포구,도림동,도영로7길,서울특별시 영등포구 도영로7길 (도림동),37.5094421656359,126.895730579955
분식,서울특별시,영등포구,신길동,신길로,서울특별시 영등포구 신길로 (신길동),37.5054633407481,126.910819517771
피자,서울특별시,영등포구,신길동,신길로,서울특별시 영등포구 신길로 (신길동),37.5054633407481,126.910819517771
중식,서울특별시,구로구,구로동,구로동로26길,서울특별시 구로구 구로동로26길 (구로동),37.4899336839289,126.887866128217
치킨,서울특별시,영등포구,대림동,디지털로69가길,서울특별시 영등포구 디지털로69가길 (대림동),37.4940242071262,126.903638143586
치킨,서울특별시,영등포구,대림동,디지털로69가길,서울특별시 영등포구 디지털로69가길 (대림동),37.4940242071262,126.903638143586
한식,서울특별시,금천구,독산동,한내로,서울특별시 금천구 한내로 (독산동),37.4569204675918,126.88810972714
피자,서울특별시,구로구,개봉동,고척로,서울특별시 구로구 고척로 (개봉동),37.5019552138842,126.847513150127
아시안/양식,서울특별시,구로구,개봉동,경인로33마길,서울특별시 구로구 경인로33마길 (개봉동),37.5008216206292,126.850158499531
족발/보쌈,서울특별시,구로구,개봉동,개봉로,서울특별시 구로구 개봉로 (개봉동),37.4915346715478,126.855944759864
분식,서울특별시,구로구,개봉동,고척로21길,서울특별시 구로구 고척로21길 (개봉동),37.503460176797,126.845444414073
치킨,서울특별시,구로구,개봉동,고척로27길,서울특별시 구로구 고척로27길 (개봉동),37.5046638499019,126.84628913901
치킨,서울특별시,구로구,개봉동,고척로27길,서울특별시 구로구 고척로27길 (개봉동),37.5046638499019,126.84628913901
한식,서울특별시,구로구,개봉동,경인로33마길,서울특별시 구로구 경인로33마길 (개봉동),37.5008216206292,126.850158499531
치킨,서울특별시,구로구,개봉동,경인로31길,서울특별시 구로구 경인로31길 (개봉동),37.499837637937,126.849383203211
치킨,서울특별시,구로구,개봉동,경인로31길,서울특별시 구로구 경인로31길 (개봉동),37.499837637937,126.849383203211
야식,서울특별시,구로구,개봉동,고척로19길,서울특별시 구로구 고척로19길 (개봉동),37.5029956844829,126.844738760051
야식,서울특별시,구로구,개봉동,고척로19길,서울특별시 구로구 고척로19길 (개봉동),37.5029956844829,126.844738760051
패스트푸드,서울특별시,구로구,개봉동,남부순환로97길,서울특별시 구로구 남부순환로97길 (개봉동),37.494167718004,126.859717617043
패스트푸드,서울특별시,구로구,개봉동,남부순환로97길,서울특별시 구로구 남부순환로97길 (개봉동),37.494167718004,126.859717617043
패스트푸드,서울특별시,구로구,개봉동,경인로40길,서울특별시 구로구 경인로40길 (개봉동),37.4958823806261,126.859152046457
패스트푸드,서울특별시,구로구,개봉동,경인로40길,서울특별시 구로구 경인로40길 (개봉동),37.4958823806261,126.859152046457
패스트푸드,서울특별시,구로구,개봉동,경인로40길,서울특별시 구로구 경인로40길 (개봉동),37.4958823806261,126.859152046457
패스트푸드,서울특별시,구로구,개봉동,경인로40길,서울특별시 구로구 경인로40길 (개봉동),37.4958823806261,126.859152046457
패스트푸드,서울특별시,구로구,개봉동,경인로40길,서울특별시 구로구 경인로40길 (개봉동),37.4958823806261,126.859152046457
중식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
치킨,서울특별시,구로구,개봉동,고척로21나길,서울특별시 구로구 고척로21나길 (개봉동),37.5022112739143,126.842901947034
치킨,서울특별시,구로구,개봉동,고척로21나길,서울특별시 구로구 고척로21나길 (개봉동),37.5022112739143,126.842901947034
분식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
한식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
패스트푸드,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
패스트푸드,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
분식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
치킨,서울특별시,구로구,개봉동,경인로33바길,서울특별시 구로구 경인로33바길 (개봉동),37.5013389573928,126.849646065771
치킨,서울특별시,구로구,개봉동,경인로33바길,서울특별시 구로구 경인로33바길 (개봉동),37.5013389573928,126.849646065771
분식,서울특별시,구로구,고척동,고척로52길,서울특별시 구로구 고척로52길 (고척동),37.5022166425419,126.856023535156
치킨,서울특별시,구로구,오류동,경인로,서울특별시 구로구 경인로 (오류동),37.4970680103663,126.85907314802
치킨,서울특별시,구로구,오류동,경인로,서울특별시 구로구 경인로 (오류동),37.4970680103663,126.85907314802
패스트푸드,서울특별시,구로구,오류동,경인로20길,서울특별시 구로구 경인로20길 (오류동),37.4952859699173,126.843856395392
분식,서울특별시,구로구,오류동,경인로,서울특별시 구로구 경인로 (오류동),37.4970680103663,126.85907314802
치킨,서울특별시,구로구,오류동,오류로8길,서울특별시 구로구 오류로8길 (오류동),37.4928595186762,126.844371092745
치킨,서울특별시,구로구,오류동,경인로8길,서울특별시 구로구 경인로8길 (오류동),37.4922051881407,126.838120720592
족발/보쌈,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
족발/보쌈,서울특별시,구로구,오류동,오리로,서울특별시 구로구 오리로 (오류동),37.4915574247478,126.832730844356
한식,서울특별시,관악구,신림동,난곡로24길,서울특별시 관악구 난곡로24길 (신림동),37.468176332738,126.921532247978
야식,서울특별시,관악구,봉천동,봉천로,서울특별시 관악구 봉천로 (봉천동),37.4864054907977,126.934924651248
한식,서울특별시,관악구,봉천동,행운1길,서울특별시 관악구 행운1길 (봉천동),37.4816283440431,126.956493884669
돈까스/일식,서울특별시,금천구,가산동,디지털로9길,서울특별시 금천구 디지털로9길 (가산동),37.480010329695,126.886343915549
한식,서울특별시,관악구,신림동,조원중앙로,서울특별시 관악구 조원중앙로 (신림동),37.4825155657139,126.906464242559
아시안/양식,서울특별시,금천구,독산동,범안로,서울특별시 금천구 범안로 (독산동),37.466542362818,126.891975570672
중식,서울특별시,금천구,독산동,시흥대로,서울특별시 금천구 시흥대로 (독산동),37.4564460340497,126.899907987482
한식,서울특별시,금천구,시흥동,시흥대로,서울특별시 금천구 시흥대로 (시흥동),37.4564460340497,126.899907987482
치킨,서울특별시,금천구,가산동,가산로9길,서울특별시 금천구 가산로9길 (가산동),37.4756686546471,126.889016051817
찜탕,서울특별시,금천구,가산동,가산로,서울특별시 금천구 가산로 (가산동),37.4733524038116,126.895001938357
찜탕,서울특별시,금천구,가산동,벚꽃로,서울특별시 금천구 벚꽃로 (가산동),37.4707564124272,126.887652638341
분식,서울특별시,금천구,가산동,벚꽃로,서울특별시 금천구 벚꽃로 (가산동),37.4707564124272,126.887652638341
카페/디저트,서울특별시,금천구,가산동,벚꽃로,서울특별시 금천구 벚꽃로 (가산동),37.4707564124272,126.887652638341
족발/보쌈,서울특별시,구로구,구로동,도림로,서울특별시 구로구 도림로 (구로동),37.4887863803315,126.890307159688
치킨,서울특별시,구로구,가리봉동,구로동로,서울특별시 구로구 구로동로 (가리봉동),37.4909979428838,126.883936729699
족발/보쌈,서울특별시,금천구,독산동,시흥대로122길,서울특별시 금천구 시흥대로122길 (독산동),37.4693974363524,126.899053182582
족발/보쌈,서울특별시,금천구,독산동,시흥대로120길,서울특별시 금천구 시흥대로120길 (독산동),37.4687254247402,126.900175128168
한식,서울특별시,금천구,독산동,독산로65길,서울특별시 금천구 독산로65길 (독산동),37.464229319456,126.902040316973
분식,서울특별시,금천구,독산동,독산로74길,서울특별시 금천구 독산로74길 (독산동),37.4686631655278,126.903428569908
족발/보쌈,서울특별시,금천구,독산동,독산로75길,서울특별시 금천구 독산로75길 (독산동),37.4690312930056,126.901217768347
족발/보쌈,서울특별시,금천구,독산동,독산로75길,서울특별시 금천구 독산로75길 (독산동),37.4690312930056,126.901217768347
돈까스/일식,서울특별시,금천구,독산동,독산로75길,서울특별시 금천구 독산로75길 (독산동),37.4690312930056,126.901217768347
치킨,서울특별시,금천구,독산동,문성로,서울특별시 금천구 문성로 (독산동),37.4767324976317,126.907683281931
야식,서울특별시,금천구,독산동,범안로,서울특별시 금천구 범안로 (독산동),37.466542362818,126.891975570672
야식,서울특별시,금천구,독산동,범안로,서울특별시 금천구 범안로 (독산동),37.466542362818,126.891975570672
치킨,서울특별시,금천구,독산동,독산로75길,서울특별시 금천구 독산로75길 (독산동),37.4690312930056,126.901217768347
아시안/양식,서울특별시,금천구,독산동,범안로,서울특별시 금천구 범안로 (독산동),37.466542362818,126.891975570672
분식,서울특별시,금천구,독산동,시흥대로122길,서울특별시 금천구 시흥대로122길 (독산동),37.4693974363524,126.899053182582
돈까스/일식,서울특별시,금천구,독산동,벚꽃로,서울특별시 금천구 벚꽃로 (독산동),37.4707564124272,126.887652638341
중식,서울특별시,금천구,독산동,독산로85길,서울특별시 금천구 독산로85길 (독산동),37.4724871599077,126.901917284151
족발/보쌈,서울특별시,관악구,신림동,남부순환로,서울특별시 관악구 남부순환로 (신림동),37.4828212341794,126.940656471878
야식,서울특별시,금천구,시흥동,금하로,서울특별시 금천구 금하로 (시흥동),37.4514939849592,126.907779857521
치킨,서울특별시,금천구,시흥동,은행나무로,서울특별시 금천구 은행나무로 (시흥동),37.4507969190935,126.90544615277
찜탕,서울특별시,금천구,시흥동,독산로,서울특별시 금천구 독산로 (시흥동),37.4635858187884,126.903465619943
찜탕,서울특별시,금천구,시흥동,독산로39길,서울특별시 금천구 독산로39길 (시흥동),37.4584083032213,126.903979653485
패스트푸드,서울특별시,금천구,시흥동,독산로,서울특별시 금천구 독산로 (시흥동),37.4635858187884,126.903465619943
야식,서울특별시,금천구,시흥동,독산로50길,서울특별시 금천구 독산로50길 (시흥동),37.4624669780223,126.909663868131
치킨,서울특별시,금천구,시흥동,독산로,서울특별시 금천구 독산로 (시흥동),37.4635858187884,126.903465619943
분식,서울특별시,금천구,시흥동,시흥대로50길,서울특별시 금천구 시흥대로50길 (시흥동),37.4514507121986,126.903021918114
분식,서울특별시,구로구,구로동,시흥대로,서울특별시 구로구 시흥대로 (구로동),37.4820825908079,126.900781466115
분식,서울특별시,구로구,구로동,시흥대로,서울특별시 구로구 시흥대로 (구로동),37.4820825908079,126.900781466115
치킨,서울특별시,구로구,가리봉동,남부순환로105길,서울특별시 구로구 남부순환로105길 (가리봉동),37.4819559611699,126.886712491476
족발/보쌈,서울특별시,금천구,가산동,가산로,서울특별시 금천구 가산로 (가산동),37.4733524038116,126.895001938357
치킨,서울특별시,금천구,독산동,범안로,서울특별시 금천구 범안로 (독산동),37.466542362818,126.891975570672
치킨,서울특별시,금천구,독산동,문성로,서울특별시 금천구 문성로 (독산동),37.4767324976317,126.907683281931
치킨,서울특별시,금천구,시흥동,시흥대로54길,서울특별시 금천구 시흥대로54길 (시흥동),37.4526249285277,126.902822055181
족발/보쌈,서울특별시,동작구,신대방동,여의대방로24길,서울특별시 동작구 여의대방로24길 (신대방동),37.4984691446043,126.924163653871
찜탕,서울특별시,관악구,신림동,난곡로,서울특별시 관악구 난곡로 (신림동),37.4718169349613,126.919624615862
치킨,서울특별시,관악구,신림동,대학14길,서울특별시 관악구 대학14길 (신림동),37.4660357205638,126.935389378139
족발/보쌈,서울특별시,관악구,신림동,난우길,서울특별시 관악구 난우길 (신림동),37.4754618953881,126.918072004903
피자,서울특별시,관악구,봉천동,보라매로,서울특별시 관악구 보라매로 (봉천동),37.4921304295388,126.926809297327
회,서울특별시,관악구,봉천동,보라매로,서울특별시 관악구 보라매로 (봉천동),37.4921304295388,126.926809297327
치킨,서울특별시,관악구,신림동,난곡로66길,서울특별시 관악구 난곡로66길 (신림동),37.4826254021865,126.915183441474
아시안/양식,서울특별시,관악구,신림동,신림로,서울특별시 관악구 신림로 (신림동),37.4752641311216,126.936536716245
치킨,서울특별시,관악구,봉천동,관악로,서울특별시 관악구 관악로 (봉천동),37.4791724103486,126.952383381179
한식,서울특별시,관악구,신림동,봉천로,서울특별시 관악구 봉천로 (신림동),37.4864054907977,126.934924651248
카페/디저트,서울특별시,관악구,봉천동,관악로14길,서울특별시 관악구 관악로14길 (봉천동),37.4785764691951,126.95558746457
찜탕,서울특별시,관악구,신림동,난곡로66길,서울특별시 관악구 난곡로66길 (신림동),37.4826254021865,126.915183441474
한식,서울특별시,관악구,신림동,호암로24길,서울특별시 관악구 호암로24길 (신림동),37.469522463888,126.935410116447
치킨,서울특별시,관악구,봉천동,관악로28길,서울특별시 관악구 관악로28길 (봉천동),37.4849715505214,126.958795006948
분식,서울특별시,관악구,신림동,난곡로,서울특별시 관악구 난곡로 (신림동),37.4718169349613,126.919624615862
분식,서울특별시,관악구,신림동,신림로66길,서울특별시 관악구 신림로66길 (신림동),37.4856327523724,126.931517114563
카페/디저트,서울특별시,관악구,신림동,신림동7길,서울특별시 관악구 신림동7길 (신림동),37.4859086417409,126.926422681096
한식,서울특별시,관악구,신림동,신림로,서울특별시 관악구 신림로 (신림동),37.4752641311216,126.936536716245
돈까스/일식,서울특별시,관악구,신림동,난곡로34길,서울특별시 관악구 난곡로34길 (신림동),37.4720443538988,126.92205138829
한식,서울특별시,관악구,봉천동,남부순환로,서울특별시 관악구 남부순환로 (봉천동),37.4828212341794,126.940656471878
한식,서울특별시,관악구,봉천동,남부순환로,서울특별시 관악구 남부순환로 (봉천동),37.4828212341794,126.940656471878
한식,서울특별시,관악구,봉천동,은천로39길,서울특별시 관악구 은천로39길 (봉천동),37.4880235346051,126.955322373101
치킨,서울특별시,관악구,신림동,호암로26길,서울특별시 관악구 호암로26길 (신림동),37.4704150056576,126.93574192692
야식,서울특별시,관악구,봉천동,관악로16길,서울특별시 관악구 관악로16길 (봉천동),37.4801176709424,126.954005526397
카페/디저트,서울특별시,관악구,봉천동,남부순환로,서울특별시 관악구 남부순환로 (봉천동),37.4828212341794,126.940656471878
치킨,서울특별시,관악구,봉천동,봉천로,서울특별시 관악구 봉천로 (봉천동),37.4864054907977,126.934924651248
분식,서울특별시,관악구,신림동,난곡로51길,서울특별시 관악구 난곡로51길 (신림동),37.4781157404608,126.914278659032
테스트,서울특별시,영등포구,영등포동5가,영등포로37길,서울특별시 영등포구 영등포로37길 (영등포동5가),37.5212283202142,126.905522050438
야식,서울특별시,관악구,봉천동,봉천로49길,서울특별시 관악구 봉천로49길 (봉천동),37.4832127385229,126.951997303105
분식,서울특별시,관악구,봉천동,관악로,서울특별시 관악구 관악로 (봉천동),37.4791724103486,126.952383381179
분식,서울특별시,관악구,신림동,남부순환로,서울특별시 관악구 남부순환로 (신림동),37.4828212341794,126.940656471878
야식,서울특별시,관악구,봉천동,보라매로,서울특별시 관악구 보라매로 (봉천동),37.4921304295388,126.926809297327
찜탕,서울특별시,동작구,신대방동,보라매로5가길,서울특별시 동작구 보라매로5가길 (신대방동),37.4917158883253,126.92467842454
한식,서울특별시,동작구,신대방동,보라매로5가길,서울특별시 동작구 보라매로5가길 (신대방동),37.4917158883253,126.92467842454
한식,서울특별시,관악구,신림동,신림로11길,서울특별시 관악구 신림로11길 (신림동),37.4671491632528,126.938722085503
한식,서울특별시,관악구,신림동,신림로,서울특별시 관악구 신림로 (신림동),37.4752641311216,126.936536716245
돈까스/일식,서울특별시,관악구,봉천동,봉천로,서울특별시 관악구 봉천로 (봉천동),37.4864054907977,126.934924651248
중식,서울특별시,관악구,봉천동,남부순환로230길,서울특별시 관악구 남부순환로230길 (봉천동),37.4774785093274,126.955137474461
야식,서울특별시,관악구,봉천동,관악로,서울특별시 관악구 관악로 (봉천동),37.4791724103486,126.952383381179
돈까스/일식,서울특별시,관악구,신림동,조원로,서울특별시 관악구 조원로 (신림동),37.4846221470569,126.912736688596
카페/디저트,서울특별시,관악구,봉천동,봉천로31길,서울특별시 관악구 봉천로31길 (봉천동),37.4845279426421,126.940692659988
카페/디저트,서울특별시,관악구,신림동,대학6길,서울특별시 관악구 대학6길 (신림동),37.4690915820492,126.93620529268
카페/디저트,서울특별시,관악구,신림동,대학6길,서울특별시 관악구 대학6길 (신림동),37.4690915820492,126.93620529268
돈까스/일식,서울특별시,관악구,신림동,남부순환로,서울특별시 관악구 남부순환로 (신림동),37.4828212341794,126.940656471878
야식,서울특별시,동작구,신대방동,여의대방로24길,서울특별시 동작구 여의대방로24길 (신대방동),37.4984691446043,126.924163653871
심부름,서울특별시,관악구,봉천동,낙성대로,서울특별시 관악구 낙성대로 (봉천동),37.4732922094268,126.959029326931
아시안/양식,서울특별시,금천구,독산동,시흥대로,서울특별시 금천구 시흥대로 (독산동),37.4564460340497,126.899907987482
돈까스/일식,서울특별시,금천구,독산동,범안로17길,서울특별시 금천구 범안로17길 (독산동),37.4683722628176,126.893906406395
치킨,서울특별시,금천구,독산동,독산로,서울특별시 금천구 독산로 (독산동),37.4635858187884,126.903465619943
치킨,서울특별시,금천구,가산동,디지털로,서울특별시 금천구 디지털로 (가산동),37.4767135239011,126.883919820297
족발/보쌈,서울특별시,금천구,가산동,가산로,서울특별시 금천구 가산로 (가산동),37.4733524038116,126.895001938357
치킨,서울특별시,구로구,가리봉동,남부순환로105길,서울특별시 구로구 남부순환로105길 (가리봉동),37.4819559611699,126.886712491476
치킨,서울특별시,금천구,독산동,범안로,서울특별시 금천구 범안로 (독산동),37.466542362818,126.891975570672
족발/보쌈,서울특별시,금천구,독산동,독산로,서울특별시 금천구 독산로 (독산동),37.4635858187884,126.903465619943
카페/디저트,서울특별시,금천구,독산동,독산로75길,서울특별시 금천구 독산로75길 (독산동),37.4690312930056,126.901217768347
분식,서울특별시,금천구,독산동,독산로,서울특별시 금천구 독산로 (독산동),37.4635858187884,126.903465619943
카페/디저트,서울특별시,금천구,독산동,시흥대로148길,서울특별시 금천구 시흥대로148길 (독산동),37.4749958542286,126.90096041311
카페/디저트,서울특별시,금천구,독산동,시흥대로150길,서울특별시 금천구 시흥대로150길 (독산동),37.4760675379564,126.901095454483
치킨,서울특별시,금천구,독산동,문성로,서울특별시 금천구 문성로 (독산동),37.4767324976317,126.907683281931
치킨,서울특별시,금천구,시흥동,금하로,서울특별시 금천구 금하로 (시흥동),37.4514939849592,126.907779857521
족발/보쌈,서울특별시,금천구,시흥동,독산로,서울특별시 금천구 독산로 (시흥동),37.4635858187884,126.903465619943
심부름,서울특별시,구로구,구로동,가마산로,서울특별시 구로구 가마산로 (구로동),37.4917909274297,126.882034788346
피자,서울특별시,구로구,개봉동,고척로,서울특별시 구로구 고척로 (개봉동),37.5019552138842,126.847513150127
피자,서울특별시,구로구,개봉동,고척로,서울특별시 구로구 고척로 (개봉동),37.5019552138842,126.847513150127
피자,서울특별시,구로구,개봉동,고척로,서울특별시 구로구 고척로 (개봉동),37.5019552138842,126.847513150127
아시안/양식,서울특별시,구로구,개봉동,경인로33마길,서울특별시 구로구 경인로33마길 (개봉동),37.5008216206292,126.850158499531
족발/보쌈,서울특별시,구로구,개봉동,개봉로,서울특별시 구로구 개봉로 (개봉동),37.4915346715478,126.855944759864
족발/보쌈,서울특별시,구로구,개봉동,개봉로,서울특별시 구로구 개봉로 (개봉동),37.4915346715478,126.855944759864
분식,서울특별시,구로구,개봉동,고척로21길,서울특별시 구로구 고척로21길 (개봉동),37.503460176797,126.845444414073
분식,서울특별시,구로구,개봉동,고척로21길,서울특별시 구로구 고척로21길 (개봉동),37.503460176797,126.845444414073
분식,서울특별시,구로구,개봉동,고척로21길,서울특별시 구로구 고척로21길 (개봉동),37.503460176797,126.845444414073
분식,서울특별시,구로구,개봉동,고척로21길,서울특별시 구로구 고척로21길 (개봉동),37.503460176797,126.845444414073
치킨,서울특별시,구로구,개봉동,고척로27길,서울특별시 구로구 고척로27길 (개봉동),37.5046638499019,126.84628913901
치킨,서울특별시,구로구,개봉동,고척로27길,서울특별시 구로구 고척로27길 (개봉동),37.5046638499019,126.84628913901
한식,서울특별시,구로구,개봉동,경인로33마길,서울특별시 구로구 경인로33마길 (개봉동),37.5008216206292,126.850158499531
한식,서울특별시,구로구,개봉동,경인로33마길,서울특별시 구로구 경인로33마길 (개봉동),37.5008216206292,126.850158499531
치킨,서울특별시,구로구,개봉동,개봉로19길,서울특별시 구로구 개봉로19길 (개봉동),37.4938545016418,126.854262193297
치킨,서울특별시,구로구,개봉동,경인로31길,서울특별시 구로구 경인로31길 (개봉동),37.499837637937,126.849383203211
치킨,서울특별시,구로구,개봉동,경인로31길,서울특별시 구로구 경인로31길 (개봉동),37.499837637937,126.849383203211
치킨,서울특별시,구로구,개봉동,경인로31길,서울특별시 구로구 경인로31길 (개봉동),37.499837637937,126.849383203211
야식,서울특별시,구로구,개봉동,고척로19길,서울특별시 구로구 고척로19길 (개봉동),37.5029956844829,126.844738760051
야식,서울특별시,구로구,개봉동,고척로19길,서울특별시 구로구 고척로19길 (개봉동),37.5029956844829,126.844738760051
패스트푸드,서울특별시,구로구,개봉동,남부순환로97길,서울특별시 구로구 남부순환로97길 (개봉동),37.494167718004,126.859717617043
패스트푸드,서울특별시,구로구,개봉동,남부순환로97길,서울특별시 구로구 남부순환로97길 (개봉동),37.494167718004,126.859717617043
패스트푸드,서울특별시,구로구,개봉동,경인로40길,서울특별시 구로구 경인로40길 (개봉동),37.4958823806261,126.859152046457
패스트푸드,서울특별시,구로구,개봉동,경인로40길,서울특별시 구로구 경인로40길 (개봉동),37.4958823806261,126.859152046457
패스트푸드,서울특별시,구로구,개봉동,경인로40길,서울특별시 구로구 경인로40길 (개봉동),37.4958823806261,126.859152046457
중식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
중식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
치킨,서울특별시,구로구,개봉동,고척로21나길,서울특별시 구로구 고척로21나길 (개봉동),37.5022112739143,126.842901947034
치킨,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
분식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
분식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
한식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
한식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
패스트푸드,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
패스트푸드,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
패스트푸드,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
패스트푸드,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
한식,서울특별시,구로구,고척동,중앙로15길,서울특별시 구로구 중앙로15길 (고척동),37.5070094617323,126.855004460085
한식,서울특별시,구로구,고척동,중앙로15길,서울특별시 구로구 중앙로15길 (고척동),37.5070094617323,126.855004460085
한식,서울특별시,구로구,고척동,중앙로15길,서울특별시 구로구 중앙로15길 (고척동),37.5070094617323,126.855004460085
한식,서울특별시,구로구,고척동,중앙로15길,서울특별시 구로구 중앙로15길 (고척동),37.5070094617323,126.855004460085
분식,서울특별시,구로구,고척동,경인로47길,서울특별시 구로구 경인로47길 (고척동),37.5021655479696,126.864392387338
